VotingPrecinctID,VotingPrecinctName,MailBallotPrecinct,BalType,Assembly,Congressional,Senatorial,Supervisorial,Issued,American_Independent_Issued,Democratic_Issued,Green_Issued,Libertarian_Issued,Peace_&_Freedom_Issued,Republican_Issued,No_Party_Preference_Issued,No_Party_Preference_(AI)_Issued,No_Party_Preference_(LIB)_Issued,No_Party_Preference_(DEM)_Issued,Returned,American_Independent_Returned,Democratic_Returned,Green_Returned,Libertarian_Returned,Peace_&_Freedom_Returned,Republican_Returned,No_Party_Preference_Returned,No_Party_Preference_(AI)_Returned,No_Party_Preference_(LIB)_Returned,No_Party_Preference_(DEM)_Returned,Accepted,American_Independent_Accepted,Democratic_Accepted,Green_Accepted,Libertarian_Accepted,Peace_&_Freedom_Accepted,Republican_Accepted,No_Party_Preference_Accepted,No_Party_Preference_(AI)_Accepted,No_Party_Preference_(LIB)_Accepted,No_Party_Preference_(DEM)_Accepted,Pending,American_Independent_Pending,Democratic_Pending,Green_Pending,Libertarian_Pending,Peace_&_Freedom_Pending,Republican_Pending,No_Party_Preference_Pending,No_Party_Preference_(AI)_Pending,No_Party_Preference_(LIB)_Pending,No_Party_Preference_(DEM)_Pending,Challenged,American_Independent_Challenged,Democratic_Challenged,Green_Challenged,Libertarian_Challenged,Peace_&_Freedom_Challenged,Republican_Challenged,No_Party_Preference_Challenged,No_Party_Preference_(AI)_Challenged,No_Party_Preference_(LIB)_Challenged,No_Party_Preference_(DEM)_Challenged
7549,Pct 7549,NO,12,17,12,11,5,601,8,378,8,4,0,23,178,0,0,0,443,5,290,6,3,0,14,123,0,0,0,435,5,285,5,3,0,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,1,0,0,0,2,0,0,0
7551,Pct 7551,NO,12,17,12,11,5,544,10,347,3,5,3,21,154,0,0,0,403,6,264,1,1,2,16,112,0,0,0,395,6,259,1,1,2,15,110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,5,0,0,0,1,2,0,0,0
7552,Pct 7552,NO,12,17,12,11,5,520,7,355,3,1,0,18,135,0,0,0,372,5,261,3,1,0,12,89,0,0,0,363,5,255,3,1,0,12,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,3,0,0,0
7553,Pct 7553 MB,YES,12,17,12,11,5,194,2,126,2,2,0,11,51,0,0,0,128,0,87,0,1,0,9,31,0,0,0,125,0,85,0,1,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0
7554,Pct 7554,NO,12,17,12,11,5,595,9,404,4,5,2,25,146,0,0,0,448,6,313,2,4,1,20,102,0,0,0,442,5,311,2,4,1,18,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,2,0,0,0,2,1,0,0,0
7555,Pct 7555,NO,12,17,12,11,5,591,4,389,9,2,0,32,155,0,0,0,467,1,326,6,2,0,23,109,0,0,0,461,1,322,6,2,0,23,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0
7556,Pct 7556/7557,NO,12,17,12,11,5,728,18,487,6,2,1,43,169,0,0,0,584,12,405,5,1,0,33,126,0,0,0,575,11,401,5,1,0,33,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,0,0,0,0,3,0,0,0
7601,Pct 7601,NO,13,17,12,11,6,512,16,275,5,7,2,28,170,0,0,0,293,5,173,2,4,0,15,92,0,0,0,291,5,172,2,4,0,15,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
7602,Pct 7602,NO,13,17,12,11,6,638,17,367,11,3,0,24,213,0,0,0,380,10,231,6,1,0,13,117,0,0,0,378,10,231,6,1,0,13,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
7603,Pct 7603,NO,13,17,12,11,6,579,7,355,11,9,1,25,166,0,0,0,379,4,240,7,3,1,15,104,0,0,0,377,4,238,7,3,1,15,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7604,Pct 7604,NO,13,17,12,11,6,646,28,374,5,5,4,33,188,0,0,0,360,16,225,2,1,1,20,88,0,0,0,353,16,220,2,1,1,20,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,5,0,0,0,0,2,0,0,0
7605,Pct 7605,NO,13,17,12,11,6,415,7,241,6,2,4,20,130,0,0,0,211,2,130,2,1,2,7,64,0,0,0,205,2,126,2,1,2,7,62,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0
7606,Pct 7606,NO,13,17,12,11,6,633,12,355,6,5,7,34,209,0,0,0,339,6,200,4,1,3,20,101,0,0,0,330,6,194,4,1,3,20,98,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,6,0,0,0,0,4,0,0,0
7607,Pct 7607,NO,13,17,12,11,6,683,16,417,14,10,5,27,186,0,0,0,413,8,253,11,3,3,20,111,0,0,0,407,8,248,11,3,3,20,110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0
7608,Pct 7608,NO,13,17,12,11,6,277,3,136,2,0,4,16,111,0,0,0,138,0,60,1,0,1,10,65,0,0,0,137,0,60,1,0,1,10,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7609,Pct 7609,NO,13,17,12,11,6,675,15,301,6,4,8,20,305,0,0,0,356,6,153,3,1,3,9,174,0,0,0,351,6,152,3,1,3,9,170,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,4,0,0,0
7611,Pct 7611,NO,13,17,12,11,6,514,10,291,5,6,2,24,175,0,0,0,271,6,148,3,4,1,13,96,0,0,0,268,6,146,3,4,1,13,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7612,Pct 7612,NO,13,17,12,11,6,433,9,232,3,2,2,17,160,0,0,0,268,7,140,1,1,0,13,101,0,0,0,266,7,138,1,1,0,13,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7613,Pct 7613,NO,13,17,12,11,6,626,12,375,4,1,6,28,191,0,0,0,348,5,211,4,0,2,20,102,0,0,0,342,5,207,4,0,2,20,100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0
7614,Pct 7614,NO,13,17,12,11,6,737,13,444,9,7,7,43,208,0,0,0,387,6,246,5,4,4,24,95,0,0,0,375,5,240,4,4,4,24,91,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,6,1,0,0,0,4,0,0,0
7615,Pct 7615,NO,13,17,12,11,6,478,7,255,10,3,4,21,171,0,0,0,241,3,127,7,1,2,11,84,0,0,0,237,3,123,7,1,2,11,84,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
7616,Pct 7616,NO,13,17,12,11,6,1025,17,612,4,8,1,44,333,0,0,0,692,9,445,2,6,1,22,204,0,0,0,689,9,443,2,5,1,22,204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0
7617,Pct 7617,NO,13,17,12,11,6,522,11,285,2,2,2,26,187,0,0,0,272,5,147,0,1,0,10,108,0,0,0,264,5,143,0,1,0,10,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,0
7618,Pct 7618,NO,13,17,12,11,6,664,9,409,8,6,4,28,195,0,0,0,413,7,261,3,1,2,13,122,0,0,0,407,7,257,3,1,2,13,120,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0
7619,Pct 7619,NO,13,17,12,11,6,862,9,503,3,6,4,38,296,0,0,0,572,4,336,1,3,1,24,200,0,0,0,565,4,333,1,3,1,23,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,1,3,0,0,0
7621,Pct 7621,NO,13,17,12,11,6,1036,16,586,6,12,3,52,353,0,0,0,678,7,400,5,7,2,29,223,0,0,0,671,7,395,5,7,2,29,221,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,5,0,0,0,0,2,0,0,0
7622,Pct 7622,NO,13,17,12,11,6,688,8,430,4,3,6,41,190,0,0,0,311,2,185,4,0,0,22,96,0,0,0,302,2,182,4,0,0,22,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,5,0,0,0
7623,Pct 7623,NO,13,17,12,11,6,536,12,315,6,4,1,21,169,0,0,0,307,5,185,3,3,0,11,94,0,0,0,297,5,179,3,3,0,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,4,0,0,0
7624,Pct 7624,NO,13,17,12,11,6,595,9,353,1,4,7,39,172,0,0,0,297,3,183,1,2,1,16,89,0,0,0,290,3,180,1,2,1,15,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,1,3,0,0,0
7625,Pct 7625,NO,13,17,12,11,6,704,10,296,3,3,4,51,331,0,0,0,486,5,205,2,2,0,37,232,0,0,0,477,5,201,2,2,0,37,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,5,0,0,0
7626,Pct 7626,NO,13,17,12,11,6,942,14,532,2,10,1,60,320,0,0,0,622,8,374,1,4,1,39,193,0,0,0,614,8,372,1,4,1,37,190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,2,0,0,0,2,3,0,0,0
7627,Pct 7627,NO,13,17,12,11,6,957,21,476,0,13,1,111,333,0,0,0,588,12,296,0,3,1,74,200,0,0,0,583,12,295,0,3,1,74,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,5,0,0,0
7628,Pct 7628,NO,13,17,12,11,6,688,10,454,8,5,6,25,176,0,0,0,434,4,310,4,1,3,10,101,0,0,0,432,4,308,4,1,3,10,101,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7629,Pct 7629,NO,13,17,12,11,6,567,11,331,6,6,0,22,189,0,0,0,349,7,215,4,2,0,15,106,0,0,0,341,7,209,4,2,0,15,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,2,0,0,0
7631,Pct 7631,NO,13,17,12,11,6,951,14,549,4,14,1,46,319,0,0,0,585,6,364,3,9,0,27,174,0,0,0,578,6,359,3,9,0,27,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,2,0,0,0
7632,Pct 7632,NO,13,17,12,11,6,909,15,532,13,10,3,34,291,0,0,0,570,8,359,9,6,1,15,168,0,0,0,561,8,355,9,6,1,15,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,5,0,0,0,0,4,0,0,0
7633,Pct 7633,NO,13,17,12,11,6,583,4,289,3,2,1,29,248,0,0,0,399,4,206,2,2,0,21,162,0,0,0,392,3,202,2,2,0,21,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,0,2,0,0,0
7634,Pct 7634,NO,13,17,12,11,6,658,12,345,4,3,2,51,238,0,0,0,426,6,243,1,3,2,31,138,0,0,0,421,6,239,1,3,2,31,137,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7635,Pct 7635,NO,13,17,12,11,6,619,8,362,6,8,2,34,194,0,0,0,394,6,240,3,3,0,21,118,0,0,0,382,5,235,3,3,0,21,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,0,0,0,0,6,0,0,0
7636,Pct 7636,NO,13,17,12,11,6,699,14,373,5,8,0,50,246,0,0,0,472,5,273,3,3,0,27,158,0,0,0,465,5,269,3,3,0,27,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,0,0
7637,Pct 7637,NO,13,17,12,11,6,629,4,335,2,5,1,68,213,0,0,0,413,2,225,2,3,1,44,135,0,0,0,407,2,221,2,3,1,43,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,4,0,0,0,1,2,0,0,0
7638,Pct 7638,NO,13,17,12,11,6,1266,20,617,0,8,0,131,487,0,0,0,883,9,473,0,6,0,92,302,0,0,0,874,9,468,0,6,0,91,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,1,2,0,0,0
7639,Pct 7639,NO,13,17,12,11,6,816,17,463,1,6,0,64,262,0,0,0,563,10,337,0,4,0,44,166,0,0,0,561,10,336,0,4,0,44,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
7641,Pct 7641,NO,13,17,12,11,6,772,19,414,3,6,1,66,257,0,0,0,559,12,313,2,4,0,47,176,0,0,0,550,12,307,2,4,0,45,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,2,1,0,0,0
7642,Pct 7642,NO,13,17,12,11,6,809,16,467,1,4,4,66,249,0,0,0,401,7,243,0,1,0,31,118,0,0,0,395,7,241,0,1,0,30,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,3,0,0,0
7643,Pct 7643,NO,13,17,12,11,6,761,10,377,6,3,1,42,318,0,0,0,514,6,269,5,2,0,29,200,0,0,0,509,6,267,5,2,0,28,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,0,0,0
7644,Pct 7644,NO,13,17,12,11,6,925,10,528,3,9,1,40,330,0,0,0,561,7,352,2,3,0,17,176,0,0,0,556,7,348,2,3,0,17,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7645,Pct 7645,NO,13,17,12,11,6,546,11,290,1,2,0,53,184,0,0,0,383,6,217,1,1,0,42,115,0,0,0,378,6,215,1,1,0,42,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,2,0,0,0
7646,Pct 7646,NO,13,17,12,11,6,926,21,514,0,6,0,52,329,0,0,0,596,8,361,0,4,0,29,193,0,0,0,591,8,358,0,4,0,29,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0
7647,Pct 7647,NO,13,17,12,11,6,662,21,350,8,5,8,30,233,0,0,0,289,9,158,3,2,0,18,98,0,0,0,283,9,154,3,2,0,17,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,1,2,0,0,0
7648,Pct 7648 MB,YES,13,17,12,11,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7649,Pct 7649,NO,13,17,12,11,6,686,20,359,5,8,3,37,248,0,0,0,399,11,217,3,4,1,23,137,0,0,0,394,11,215,3,3,1,23,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,1,0,0,2,0,0,0
7651,Pct 7651,NO,13,17,12,11,6,568,11,293,2,11,0,35,213,0,0,0,354,7,202,1,6,0,19,119,0,0,0,350,7,200,1,6,0,19,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0
7652,Pct 7652,NO,13,17,12,11,6,508,6,286,8,9,1,28,167,0,0,0,310,4,194,5,4,0,13,88,0,0,0,302,4,187,5,4,0,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,1,0,0,0
7653,Pct 7653,NO,13,17,12,11,6,1061,11,579,2,9,2,72,381,0,0,0,681,5,394,2,4,0,43,231,0,0,0,674,5,391,2,4,0,42,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,1,3,0,0,0
7701,Pct 7701,NO,14,17,12,11,7,800,11,468,6,6,0,55,248,0,0,0,598,5,370,5,4,0,44,167,0,0,0,597,5,370,5,4,0,44,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7702,Pct 7702,NO,14,17,12,11,7,562,8,309,2,1,1,59,181,0,0,0,421,7,240,1,1,1,49,122,0,0,0,415,7,237,1,1,1,49,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,0
7703,Pct 7703 MB,YES,14,17,12,11,7,184,4,124,0,0,1,13,41,0,0,0,81,0,54,0,0,1,7,18,0,0,0,80,0,53,0,0,1,7,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7704,Pct 7704,NO,14,17,12,11,7,746,9,433,4,5,2,87,201,0,0,0,567,7,344,3,2,0,66,142,0,0,0,555,7,336,3,2,0,64,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,2,2,0,0,0
7705,Pct 7705,NO,14,17,12,11,7,419,10,260,7,1,0,56,84,0,0,0,337,8,214,5,1,0,47,61,0,0,0,336,8,214,5,1,0,47,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7706,Pct 7706,NO,15,17,12,11,7,594,8,370,3,4,1,55,152,0,0,0,476,6,295,3,4,0,47,120,0,0,0,469,6,291,3,4,0,46,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,1,2,0,0,0
7707,Pct 7707,NO,15,17,12,11,7,632,16,406,4,2,0,57,144,0,0,0,504,14,336,2,2,0,43,105,0,0,0,496,12,332,2,2,0,42,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,0,0,1,1,0,0,0
7708,Pct 7708,NO,15,17,12,11,7,672,12,435,7,4,0,54,160,0,0,0,544,5,363,6,4,0,45,121,0,0,0,540,5,361,6,4,0,44,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,1,0,0,0
7709,Pct 7709,NO,15,17,12,11,7,301,3,180,5,2,1,29,79,0,0,0,225,2,140,3,2,0,21,56,0,0,0,222,2,137,3,2,0,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
7711,Pct 7711,NO,14,17,12,11,7,567,11,361,10,2,2,28,148,0,0,0,428,7,283,6,0,1,24,104,0,0,0,426,7,281,6,0,1,24,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7712,Pct 7712,NO,14,17,12,11,7,401,3,261,12,4,0,14,105,0,0,0,298,2,200,9,2,0,9,74,0,0,0,296,2,198,9,2,0,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7801,Pct 7801,NO,16,17,12,11,8,755,14,514,3,5,0,44,174,0,0,0,607,10,420,1,1,0,38,136,0,0,0,597,9,412,1,1,0,38,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,8,0,0,0,0,1,0,0,0
7802,Pct 7802,NO,16,17,12,11,8,598,6,379,8,3,0,28,171,0,0,0,464,4,313,7,2,0,23,112,0,0,0,459,4,310,7,2,0,22,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,1,1,0,0,0
7803,Pct 7803,NO,16,17,12,11,8,676,6,462,6,0,0,18,178,0,0,0,561,5,387,4,0,0,16,146,0,0,0,553,5,382,4,0,0,16,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,2,0,0,0
7804,Pct 7804,NO,16,17,12,11,8,685,15,462,6,3,2,25,169,0,0,0,534,10,372,5,2,1,20,122,0,0,0,532,10,370,5,2,1,20,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7805,Pct 7805,NO,16,17,12,11,8,609,4,430,7,7,0,17,144,0,0,0,489,4,360,5,5,0,12,103,0,0,0,484,4,355,5,5,0,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
7806,Pct 7806,NO,16,17,12,11,8,546,8,380,7,2,1,18,126,0,0,0,418,6,302,7,1,1,15,82,0,0,0,407,6,296,7,1,1,15,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,6,0,0,0,0,4,0,0,0
7807,Pct 7807,NO,16,17,12,11,8,572,10,379,4,3,1,14,159,0,0,0,423,3,302,2,2,1,6,106,0,0,0,418,3,300,2,2,1,6,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0
7808,Pct 7808,NO,16,17,12,11,8,468,9,318,3,2,0,11,122,0,0,0,336,7,236,2,1,0,10,79,0,0,0,332,7,234,2,0,0,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,1,0,0,0
7809,Pct 7809,NO,16,17,12,11,8,555,8,381,4,4,0,15,141,0,0,0,411,7,292,4,2,0,8,97,0,0,0,407,7,290,4,2,0,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0
7811,Pct 7811,NO,16,17,12,11,8,568,5,362,7,0,5,13,173,0,0,0,412,2,276,4,0,4,7,116,0,0,0,405,2,272,4,0,4,7,113,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,4,0,0,0,0,3,0,0,0
7812,Pct 7812,NO,16,17,12,11,8,646,5,453,1,2,1,18,164,0,0,0,459,4,338,1,2,0,14,100,0,0,0,456,4,337,1,2,0,14,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0
7813,Pct 7813,NO,16,17,12,11,8,807,8,570,7,4,0,20,194,0,0,0,591,6,431,6,3,0,13,130,0,0,0,584,6,427,6,3,0,13,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,0,0
7814,Pct 7814,NO,16,17,12,11,8,622,11,357,9,4,6,15,213,0,0,0,354,5,213,4,2,4,7,116,0,0,0,344,5,208,4,1,3,7,114,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,5,0,1,1,0,2,0,0,0
7815,Pct 7815,NO,16,17,12,11,8,747,6,531,9,1,1,18,178,0,0,0,580,4,423,7,0,1,11,131,0,0,0,573,4,416,7,0,1,11,131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
7816,Pct 7816,NO,16,17,12,11,8,657,4,483,5,6,1,20,137,0,0,0,536,2,406,5,4,0,16,102,0,0,0,532,2,403,5,4,0,16,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0
7817,Pct 7817,NO,16,17,12,11,8,582,6,433,4,1,2,10,125,0,0,0,443,2,344,4,1,2,7,82,0,0,0,440,2,342,4,1,2,7,81,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7818,Pct 7818,NO,16,17,12,11,8,631,13,437,10,4,1,12,152,0,0,0,461,3,333,7,2,1,7,107,0,0,0,453,2,329,7,1,1,7,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,4,0,1,0,0,1,0,0,0
7819,Pct 7819,NO,16,17,12,11,8,591,12,375,5,6,2,14,175,0,0,0,428,8,283,5,3,1,10,116,0,0,0,419,7,280,5,3,1,10,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,3,0,0,0,0,5,0,0,0
7821,Pct 7821,NO,16,17,12,11,8,789,2,550,8,3,0,28,193,0,0,0,628,2,447,5,2,0,22,147,0,0,0,625,2,446,4,2,0,22,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0
7822,Pct 7822,NO,16,17,12,11,8,636,5,436,4,3,2,13,171,0,0,0,483,4,339,4,3,1,7,125,0,0,0,480,4,337,4,3,1,7,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7823,Pct 7823,NO,16,17,12,11,8,672,9,473,10,6,1,15,154,0,0,0,514,6,363,7,6,0,12,118,0,0,0,502,6,357,7,6,0,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,1,5,0,0,0
7824,Pct 7824,NO,16,17,12,11,8,557,9,398,5,4,0,18,120,0,0,0,388,6,288,3,4,0,13,73,0,0,0,382,6,283,3,4,0,12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0
7825,Pct 7825,NO,16,17,12,11,8,443,8,303,3,1,0,12,115,0,0,0,309,4,211,2,1,0,7,83,0,0,0,306,4,209,2,1,0,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7826,Pct 7826,NO,16,17,12,11,8,453,3,325,6,0,0,15,104,0,0,0,330,1,241,5,0,0,13,70,0,0,0,321,1,238,4,0,0,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,1,0,0,1,5,0,0,0
7827,Pct 7827,NO,16,17,12,11,8,567,5,345,3,5,1,11,192,0,0,0,370,3,242,2,3,0,3,114,0,0,0,363,3,238,2,3,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,0,0
7828,Pct 7828,NO,16,17,12,11,8,762,16,496,4,6,5,33,198,0,0,0,555,7,384,3,5,1,25,126,0,0,0,552,7,383,3,5,1,24,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0
7829,Pct 7829,NO,16,17,12,11,8,676,6,464,5,4,0,25,172,0,0,0,562,4,405,4,4,0,19,126,0,0,0,559,4,403,4,4,0,19,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7831,Pct 7831,NO,16,17,12,11,8,669,8,496,6,0,1,16,142,0,0,0,537,2,413,5,0,1,15,101,0,0,0,531,2,409,5,0,1,15,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0
7832,Pct 7832,NO,16,17,12,11,8,637,5,445,13,4,0,21,148,0,0,0,491,4,351,13,4,0,18,101,0,0,0,487,3,349,13,4,0,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0
7833,Pct 7833,NO,16,17,12,11,8,550,3,382,6,6,0,9,139,0,0,0,415,2,297,5,3,0,6,98,0,0,0,415,2,297,5,3,0,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7834,Pct 7834,NO,16,17,12,11,8,614,3,395,11,3,0,14,185,0,0,0,446,2,301,7,1,0,10,125,0,0,0,438,2,296,6,1,0,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,1,0,0,0,2,0,0,0
7835,Pct 7835,NO,16,17,12,11,8,652,11,410,7,3,0,36,182,0,0,0,507,7,321,7,3,0,25,141,0,0,0,504,7,320,7,3,0,25,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0
7836,Pct 7836,NO,16,17,12,11,8,797,13,509,5,2,0,48,217,0,0,0,629,11,416,3,1,0,36,160,0,0,0,625,11,413,3,1,0,36,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0
